country,year,Democracy_cont,Democracy_bin,misconduct,Regime_openness,numberprev,GDP_PerCAP,FDI,Foreign_Aid,gdp_growth,incumbent_running,alternation_in_power,region,opposition_mobilization
Netherlands,1989,0.885,3,0,7,56,17397.6916685628,3.3132375781828,,-1034.9416995308,1,0,,
Netherlands,1994,0.869,3,0,7,57,24646.3143017558,1.87970101659928,,781.626600155003,1,0,4,0
Netherlands,1998,0.88,3,0,7,58,27885.8083823465,8.58862846737234,,2306.2723118245,1,0,4,0
Netherlands,2002,0.86,3,1,7,59,29204.0398310254,5.40379276260554,,-723.8648552214,1,0,4,0
Netherlands,2003,0.864,3,0,7,60,35672.2065978453,3.53433198098435,,-2330.763897514,1,0,4,0
Netherlands,2006,0.864,3,0,7,61,44863.3506314287,51.2048398340921,,-1616.6610635196,1,0,4,0
Netherlands,2010,0.887,3,0,7,62,50950.0343435181,13.673451529465,,5130.452858403,1,0,4,0
Netherlands,2012,0.878,3,0,7,63,50073.0056559308,28.5669993075886,,-3209.3122690961,1,0,4,0
Netherlands,2017,0.863,3,0,7,64,48554.9922761756,11.5718276919364,,-832.621027274901,,,4,1
Netherlands,2017,0.863,3,0,7,64,48554.9922761756,11.5718276919364,,-832.621027274901,,,4,2
New Zealand,1853,0.282,,2,,1,,,,,,,,
New Zealand,1855,0.333,,2,,2,,,,,,,,
New Zealand,1860,0.49,,2,,3,,,,,,,,
New Zealand,1866,0.512,,2,,4,,,,,,,,
New Zealand,1868,0.506,,2,,5,,,,,,,,
New Zealand,1871,0.528,,1,,6,,,,,,,,
New Zealand,1875,0.529,,1,,7,,,,,,,,
New Zealand,1879,0.577,,1,,8,,,,,,,,
New Zealand,1881,0.589,,1,,9,,,,,,,,
New Zealand,1884,0.577,,1,,10,,,,,,,,
New Zealand,1887,0.57,,1,,11,,,,,,,,
New Zealand,1890,0.588,,1,,12,,,,,,,,
New Zealand,1893,0.726,,1,,13,,,,,,,,
New Zealand,1896,0.773,,1,,14,,,,,,,,
New Zealand,1899,0.798,,1,,15,,,,,,,,
New Zealand,1902,0.826,2,1,,16,,,,,,,,
New Zealand,1905,0.828,2,1,,17,,,,,,,,
New Zealand,1908,0.837,2,1,,18,,,,,,,,
New Zealand,1911,0.827,2,1,,19,,,,,,,,
New Zealand,1914,0.796,3,1,,20,,,,,,,,
New Zealand,1919,0.801,3,1,,21,,,,,,,,
New Zealand,1922,0.846,3,1,,22,,,,,,,,
New Zealand,1925,0.814,3,1,,23,,,,,,,,
New Zealand,1928,0.818,3,1,,24,,,,,,,,
New Zealand,1931,0.799,3,1,,25,,,,,,,,
New Zealand,1935,0.794,3,1,,26,,,,,,,,
New Zealand,1938,0.822,3,1,,27,,,,,,,,
New Zealand,1943,0.777,3,1,,28,,,,,,,,
New Zealand,1946,0.794,3,1,,29,,,,,,,,
New Zealand,1949,0.828,3,1,,30,,,,,,,,
New Zealand,1951,0.802,3,2,,31,,,,,,,,
New Zealand,1954,0.827,3,1,,32,,,,,,,,
New Zealand,1957,0.818,3,1,,33,,,,,,,,
New Zealand,1960,0.827,3,1,,34,2312.94999239859,,,,,,,
New Zealand,1963,0.819,3,1,,35,2622.2202714036,,,-105.33642009043,,,,
New Zealand,1966,0.832,3,1,,36,2191.31254193959,,,662.25204868624,,,,
New Zealand,1969,0.821,3,1,,37,2077.89554302301,,,303.24298686936,,,,
New Zealand,1972,0.856,3,1,,38,3294.64894268304,1.32419375,,-461.890991771,,,,
New Zealand,1975,0.873,3,0,7,39,4171.76973967475,1.07425112399017,,-287.37389175358,1,0,,
New Zealand,1978,0.835,3,0,7,40,5936.98526036423,1.47723875916526,,-576.74720747696,1,0,,
New Zealand,1981,0.855,3,0,7,41,7813.88754336067,0.724730746096148,,-799.02937151335,1,0,,
New Zealand,1984,0.848,3,0,7,42,6713.76013104154,0.536388549444195,,58.1636936395698,1,0,,
New Zealand,1987,0.862,3,0,7,43,12330.9168305483,0.587546173532724,,-1826.98869862411,1,0,,
New Zealand,1990,0.874,3,0,7,44,13663.0216184298,3.7031725758945,,446.7700437809,1,0,,
New Zealand,1993,0.869,3,0,7,45,13094.3454502639,4.72858007668491,,436.934213262,1,0,,
New Zealand,1996,0.896,3,0,7,46,18794.436039393,5.58678410779111,,-2120.107400525,1,0,,
New Zealand,1999,0.881,3,0,7,47,15322.2238340267,1.60215774821217,,2735.7414593322,1,0,,
New Zealand,2002,0.887,3,0,7,48,16874.1874918196,4.27533253207987,,-241.7541084764,1,0,,
New Zealand,2005,0.883,3,0,7,49,27751.0654708859,1.66201517661775,,-3506.5267109479,1,0,,
New Zealand,2008,0.891,3,0,7,50,31287.9436526473,1.94474722454173,,-5838.7532822213,1,0,,
New Zealand,2011,0.89,3,1,7,51,38426.5508077771,0.818232559685819,,-5490.7785506607,1,0,,
New Zealand,2014,0.888,3,1,7,52,44533.7830906379,1.61778149370444,,-2978.7021890921,1,0,,
New Zealand,2017,0.878,3,1,7,53,42260.1251767853,1.03346149202426,,-1467.3051584306,,,,
Nicaragua,1901,0.102,1,3,,1,,,,,,,,
Nicaragua,1905,0.099,1,3,,2,,,,,,,,
Nicaragua,1912,0.099,1,3,,3,,,,,,,,
Nicaragua,1914,0.131,1,3,,4,,,,,,,,
Nicaragua,1916,0.163,0,3,,5,,,,,,,,
Nicaragua,1920,0.161,1,3,,6,,,,,,,,
Nicaragua,1924,0.169,1,3,,7,,,,,,,,
Nicaragua,1928,0.102,1,3,,8,,,,,,,,
Nicaragua,1930,0.116,1,3,,9,,,,,,,,
Nicaragua,1932,0.116,1,3,,10,,,,,,,,
Nicaragua,1934,0.152,1,3,,11,,,,,,,,
Nicaragua,1936,0.151,0,3,,12,,,,,,,,
Nicaragua,1947,0.129,1,3,,13,,,,,,,,
Nicaragua,1950,0.137,1,3,,14,,,,,,,,
Nicaragua,1957,0.175,0,3,,15,,,,,,,,
Nicaragua,1963,0.184,1,3,,16,150.504122907552,,7780000.20980835,-9.10719860034402,,,,
Nicaragua,1967,0.177,1,3,,17,299.081616018531,,11279999.7329712,-10.651851480259,,,,
Nicaragua,1972,0.156,1,3,,18,344.254204996926,1.13527623515121,11020000.4577637,-10.413165450551,,,,
Nicaragua,1974,0.174,0,3,4.5,19,558.863695960688,0.907357458767369,30370000.8392334,-70.1816368706,,,,
Nicaragua,1984,0.189,1,3,3,20,852.467074011411,0.23971674362967,104680000.305176,-59.354067993195,1,0,,
Nicaragua,1990,0.547,2,2,3.5,21,241.87647004145,0.066372416684562,329559997.558594,410.311716215349,1,0,2,2
